id,budget,genres,title,popularity,release-date,revenue,rating
237,115000000,"['Action', 'Adventure', 'Drama']",The Huntsman: Winter's War,60.467984,2016-04-06,164602163,6.0
238,125000000,"['Science Fiction', 'Action', 'Adventure', 'Fantasy', 'Comedy']",Teenage Mutant Ninja Turtles,143.350376,2014-08-07,477200000,5.8
239,105000000,"['Science Fiction', 'Thriller', 'Drama']",Gravity,110.153618,2013-09-27,716392705,7.3
240,116000000,"['Action', 'Adventure', 'Thriller']",Dante's Peak,16.90444,1997-02-07,178127760,5.7
241,135000000,"['Fantasy', 'Action', 'Adventure', 'Comedy']",Teenage Mutant Ninja Turtles: Out of the Shadows,39.873791,2016-06-01,245623848,5.8
242,120000000,"['Action', 'Adventure', 'Science Fiction']",Fantastic Four,38.126095,2015-08-05,167977596,4.4
243,110000000,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",Night at the Museum,48.780039,2006-10-20,574480841,6.3
244,110000000,"['Action', 'Drama', 'Thriller']",San Andreas,100.412364,2015-05-27,470490832,6.0
245,110000000,"['Adventure', 'Action', 'Thriller']",Tomorrow Never Dies,42.887121,1997-12-11,333011068,6.0
246,110000000,"['Drama', 'History', 'War', 'Action']",The Patriot,23.657284,2000-06-28,215294342,6.8
247,110000000,"['Thriller', 'Crime']",Ocean's Twelve,76.840712,2004-12-09,362744280,6.4
248,110000000,"['Action', 'Comedy', 'Drama', 'Thriller']",Mr. & Mrs. Smith,44.635452,2005-06-07,478207520,6.5
249,110000000,"['Adventure', 'Science Fiction', 'Thriller']",Insurgent,103.718387,2015-03-18,295238201,6.2
250,116000000,['Drama'],The Aviator,45.616098,2004-12-17,102000000,7.0
251,112000000,['Comedy'],Gulliver's Travels,22.845143,2010-12-25,237382724,4.9
252,120000000,"['Action', 'Crime', 'Comedy']",The Green Hornet,31.703608,2011-01-12,227817248,5.5
253,110000000,"['Action', 'War']",300: Rise of an Empire,71.510596,2014-03-05,337580051,6.1
254,110000000,"['Animation', 'Family', 'Adventure', 'Comedy', 'Fantasy']",The Smurfs,36.65422,2011-07-29,563749323,5.5
255,110000000,"['Animation', 'Family']",Home on the Range,19.625972,2004-04-02,103951461,5.7
256,110000000,"['Adventure', 'Science Fiction']",Allegiant,86.105615,2016-03-09,179246868,5.9
257,110000000,"['Action', 'Science Fiction', 'Drama']",Real Steel,37.195046,2011-09-28,299268508,6.6
258,105000000,"['Fantasy', 'Family', 'Comedy', 'Animation']",The Smurfs 2,32.473628,2013-07-30,347434178,5.5
259,160000000,"['Action', 'Adventure', 'Thriller']",Speed 2: Cruise Control,23.336875,1997-06-13,164508066,4.1
260,110000000,"['Science Fiction', 'Action', 'Adventure']",Ender's Game,45.94834,2013-10-23,125537191,6.6
261,110000000,"['Action', 'Thriller']",Live Free or Die Hard,48.93337,2007-06-20,383531464,6.4
262,93000000,"['Adventure', 'Fantasy', 'Action']",The Lord of the Rings: The Fellowship of the Ring,138.049577,2001-12-18,871368364,8.0
263,110000000,"['Action', 'Adventure', 'Comedy']",Around the World in 80 Days,22.643776,2004-06-16,72178895,5.7
264,107000000,['Drama'],Ali,18.866672,2001-12-11,87713825,6.7
265,0,"['Comedy', 'Fantasy', 'Family']",The Cat in the Hat,18.251129,2003-11-21,0,4.9
266,120000000,"['Action', 'Science Fiction']","I, Robot",95.914473,2004-07-15,347234916,6.7
267,130000000,"['Drama', 'Action', 'Adventure', 'History', 'War']",Kingdom of Heaven,44.490453,2005-05-03,211643158,6.6
268,133000000,"['Animation', 'Fantasy', 'Family', 'Comedy']",Stuart Little,30.475297,1999-12-17,300135367,5.8
269,105000000,"['Romance', 'Family', 'Animation', 'Music']",The Princess and the Frog,62.479574,2009-12-08,267045765,6.7
270,108000000,"['Drama', 'Adventure', 'Science Fiction']",The Martian,167.93287,2015-09-30,630161890,7.6
271,126000000,"['Action', 'Thriller', 'Science Fiction', 'Adventure']",The Island,37.68056,2005-07-20,162949164,6.5
272,90000000,"['Comedy', 'Romance']",Town & Country,1.004579,2001-04-27,10372291,3.7
273,90000000,"['Action', 'Crime', 'Thriller']",Gone in Sixty Seconds,52.995628,2000-06-09,237202299,6.1
274,103000000,"['Action', 'Drama', 'Adventure']",Gladiator,95.301296,2000-05-01,457640427,7.9
275,102000000,"['Action', 'Thriller', 'Science Fiction', 'Mystery']",Minority Report,65.948959,2002-06-20,358372926,7.1
276,100000000,"['Adventure', 'Fantasy', 'Family']",Harry Potter and the Chamber of Secrets,132.397737,2002-11-13,876688482,7.4
277,150000000,"['Adventure', 'Action', 'Thriller']",Casino Royale,88.935165,2006-11-14,599045960,7.3
278,100000000,"['Thriller', 'Science Fiction', 'Action', 'Adventure']",Planet of the Apes,51.188633,2001-07-25,362211740,5.6
279,100000000,"['Action', 'Thriller', 'Science Fiction']",Terminator 2: Judgment Day,101.74155,1991-07-01,520000000,7.7
280,80000000,"['History', 'Crime', 'Drama']",Public Enemies,33.691694,2009-07-01,214104620,6.5
281,100000000,"['Drama', 'Crime']",American Gangster,42.361215,2007-11-02,266465037,7.4
282,115000000,"['Action', 'Thriller']",True Lies,38.729418,1994-07-14,378882411,6.8
283,100000000,"['Thriller', 'Drama', 'Crime']",The Taking of Pelham 1 2 3,40.597856,2009-06-11,150166126,6.2
284,100000000,"['Comedy', 'Romance']",Little Fockers,32.389353,2010-12-21,310650585,5.4
285,100000000,"['Action', 'Comedy', 'Crime']",The Other Guys,24.399642,2010-08-06,170432927,6.1
286,100000000,"['Action', 'Drama', 'Mystery', 'Thriller']",Eraser,24.507987,1996-06-21,242295562,5.6
287,100000000,"['Drama', 'Western']",Django Unchained,82.121691,2012-12-25,425368238,7.8
288,100000000,"['Drama', 'Animation', 'Family']",The Hunchback of Notre Dame,46.727941,1996-06-21,100138851,6.8
289,100000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",The Emperor's New Groove,51.113717,2000-12-09,169327687,7.2
290,100000000,"['Action', 'Adventure', 'Thriller']",The Expendables 2,53.732892,2012-08-08,312573423,6.1
291,100000000,"['Adventure', 'Action', 'Thriller', 'Mystery']",National Treasure,58.849256,2004-11-19,347451894,6.4
292,100000000,"['Fantasy', 'Action', 'Adventure', 'Family']",Eragon,30.863434,2006-12-14,249288105,4.9
293,100000000,"['Family', 'Fantasy']",Where the Wild Things Are,31.586215,2009-10-16,100086793,6.4
294,100000000,"['Animation', 'Adventure', 'Family', 'Fantasy']",Epic,36.711378,2013-05-15,268426634,6.4
295,100000000,"['Action', 'Thriller', 'Romance']",The Tourist,41.426678,2010-12-08,278731369,6.0
296,100000000,"['Action', 'Fantasy', 'Horror', 'Mystery']",End of Days,20.652943,1999-11-24,211989043,5.5
297,100000000,"['Drama', 'Thriller', 'Action']",Blood Diamond,52.792678,2006-12-07,170877916,7.3
298,100000000,"['Crime', 'Drama', 'Comedy']",The Wolf of Wall Street,95.007934,2013-12-25,392000694,7.9
299,100000000,"['Action', 'Crime', 'Fantasy']",Batman Forever,48.205606,1995-05-31,336529144,5.2
300,105000000,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",Starship Troopers,58.782359,1997-11-06,121214377,6.7
301,102000000,"['Drama', 'Science Fiction']",Cloud Atlas,73.872343,2012-10-26,130482868,6.6
302,80000000,"['Animation', 'Adventure', 'Family', 'Fantasy']",Legend of the Guardians: The Owls of Ga'Hoole,37.321848,2010-07-10,140073390,6.5
303,100000000,"['Action', 'Crime']",Catwoman,32.271938,2004-07-22,82102379,4.2
304,100000000,"['Action', 'Adventure']",Hercules,76.842247,2014-07-23,243400000,5.6
305,140000000,"['Adventure', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",Treasure Planet,38.924136,2002-11-26,109578115,7.2
306,100000000,"['Adventure', 'Comedy', 'Science Fiction']",Land of the Lost,19.38841,2009-06-05,68688831,5.3
307,90000000,"['Action', 'Adventure', 'Thriller']",The Expendables 3,61.025639,2014-08-04,206172544,6.1
308,105000000,"['Action', 'Crime', 'Thriller']",Point Break,33.507289,2015-12-03,133718711,5.5
309,84000000,"['Fantasy', 'Comedy', 'Family', 'Adventure']",Son of the Mask,17.815595,2005-02-18,0,3.6
310,100000000,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']",In the Heart of the Sea,50.767332,2015-11-20,93820758,6.5
311,100000000,"['Action', 'Comedy', 'Science Fiction']",The Adventures of Pluto Nash,12.092241,2002-08-15,7103973,4.4
312,100000000,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']",Green Zone,30.254021,2010-03-11,94882889,6.4
313,99000000,['Animation'],The Peanuts Movie,34.308098,2015-11-05,246233113,6.5
314,10000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",The Spanish Prisoner,3.091077,1997-09-08,13835130,7.1
315,98000000,"['Adventure', 'Action', 'Fantasy']",The Mummy Returns,41.862983,2001-04-28,433013274,6.0
316,100000000,"['Drama', 'History', 'Crime']",Gangs of New York,46.160048,2002-12-14,193772504,7.1
317,94000000,"['Drama', 'History', 'War']",金陵十三釵,12.516546,2011-12-15,95311434,7.1
318,85000000,"['Animation', 'Comedy', 'Family']",Surf's Up,23.230851,2007-06-08,149044513,5.9
319,90000000,"['Action', 'Comedy', 'Science Fiction']",The Stepford Wives,19.224754,2004-06-10,102000000,5.4
320,92000000,"['Action', 'History', 'War']",Black Hawk Down,44.455166,2001-12-28,172989651,7.2
321,0,['Comedy'],The Campaign,16.460356,2012-08-09,104907746,5.6
322,90000000,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']",The Fifth Element,109.528572,1997-05-07,263920180,7.3
323,100000000,"['Comedy', 'Drama', 'Romance']",Sex and the City 2,18.325897,2010-05-26,288347692,5.4
324,95000000,"['Adventure', 'Animation', 'Comedy', 'Family']",The Road to El Dorado,37.054554,2000-03-31,76432727,7.0
325,95000000,"['Animation', 'Comedy', 'Adventure', 'Family']",Ice Age: Continental Drift,65.229868,2012-06-26,877244782,6.2
326,95000000,"['Romance', 'Fantasy', 'Family', 'Drama']",Cinderella,101.187052,2015-03-12,543514353,6.7
327,65000000,"['Fantasy', 'Drama']",The Lovely Bones,29.257137,2009-12-26,93525586,6.6
328,94000000,"['Animation', 'Family']",Finding Nemo,85.688789,2003-05-30,940335536,7.6
329,94000000,"['Adventure', 'Fantasy', 'Action']",The Lord of the Rings: The Return of the King,123.630332,2003-12-01,1118888979,8.1
330,79000000,"['Adventure', 'Fantasy', 'Action']",The Lord of the Rings: The Two Towers,106.914973,2002-12-18,926287400,8.0
331,95000000,"['Adventure', 'Fantasy']",Seventh Son,63.628459,2014-12-12,114178613,5.2
332,115000000,"['Adventure', 'Fantasy', 'Action', 'Thriller']",Lara Croft: Tomb Raider,41.498631,2001-06-11,274703340,5.7
333,100000000,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']",Transcendence,58.991388,2014-04-16,103039258,5.9
334,93000000,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",Jurassic Park III,1.859364,2001-07-18,368780809,5.7
335,93000000,"['Thriller', 'Action', 'Drama', 'Science Fiction']",Rise of the Planet of the Apes,138.433168,2011-08-03,482860185,7.0
336,90000000,"['Adventure', 'Family', 'Fantasy']",The Spiderwick Chronicles,21.436682,2008-02-14,162839667,6.3
337,92000000,"['Action', 'Thriller']",A Good Day to Die Hard,65.402595,2013-02-06,304654182,5.2
338,145000000,"['Western', 'History', 'War']",The Alamo,10.660441,2004-04-07,25819961,5.8
339,92000000,"['Action', 'Adventure', 'Animation', 'Family']",The Incredibles,77.817571,2004-11-05,631442092,7.4
340,98000000,"['Action', 'Adventure']",Cutthroat Island,7.029308,1995-12-22,10017322,5.7
341,95000000,"['Adventure', 'Fantasy', 'Family']",Percy Jackson & the Olympians: The Lightning Thief,61.121717,2010-02-01,226497209,6.0
342,90000000,"['Action', 'Adventure', 'Comedy', 'Science Fiction']",Men in Black,104.121555,1997-07-02,589390539,6.9
343,90000000,"['Animation', 'Comedy', 'Family']",Toy Story 2,73.575118,1999-10-30,497366869,7.3
344,100000000,"['Action', 'Thriller']",Unstoppable,37.698465,2010-11-04,167805466,6.3
345,90000000,"['Action', 'Comedy', 'Crime', 'Thriller']",Rush Hour 2,35.814765,2001-08-03,347325802,6.4
346,100000000,"['Drama', 'Horror', 'Mystery', 'Thriller']",What Lies Beneath,15.835672,2000-07-21,155464351,6.3
347,100000000,"['Animation', 'Comedy', 'Family']",Cloudy with a Chance of Meatballs,46.781182,2009-09-17,242988466,6.5
348,90000000,"['Animation', 'Comedy', 'Family', 'Adventure']",Ice Age: Dawn of the Dinosaurs,69.457898,2009-06-29,886686817,6.5
349,90000000,"['Adventure', 'Comedy', 'Drama', 'Fantasy']",The Secret Life of Walter Mitty,43.348022,2013-12-18,188133322,7.0
350,92000000,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",Charlie's Angels,40.20395,2000-11-02,264105545,5.6
351,90000000,"['Drama', 'Thriller', 'Crime']",The Departed,63.429157,2006-10-05,289847354,7.9
352,90000000,"['Animation', 'Family', 'Adventure']",Mulan,67.427755,1998-06-18,304320254,7.6
353,92000000,"['Action', 'Comedy']",Tropic Thunder,43.192048,2008-08-09,188072649,6.5
354,90000000,"['Thriller', 'Crime', 'Mystery', 'Drama']",The Girl with the Dragon Tattoo,47.651083,2011-12-14,232617430,7.2
355,90000000,"['Action', 'Thriller']",Die Hard: With a Vengeance,51.881077,1995-05-19,366101666,6.9
356,90000000,"['Action', 'Adventure', 'Crime', 'Mystery']",Sherlock Holmes,57.834787,2009-12-23,524028679,7.0
357,100000000,['Drama'],Ben-Hur,29.608322,2016-08-17,94061311,5.3
358,120000000,"['Animation', 'Family', 'Adventure', 'Science Fiction']",Atlantis: The Lost Empire,51.548589,2001-06-02,186053725,6.7
359,0,"['Adventure', 'Animation', 'Comedy', 'Family']",Alvin and the Chipmunks: The Road Chip,27.867368,2015-12-17,233755553,5.8
360,75000000,"['Drama', 'Thriller', 'History', 'War']",Valkyrie,38.832842,2008-12-25,200276000,6.7
361,90000000,"['Comedy', 'Action']",You Don't Mess with the Zohan,40.597344,2008-06-05,201596308,5.5
362,88000000,"['Action', 'Comedy', 'Science Fiction']",Pixels,140.849495,2015-07-16,243637091,5.6
363,100000000,"['Drama', 'Science Fiction', 'Adventure']",A.I. Artificial Intelligence,34.035114,2001-06-29,235926552,6.8
364,90000000,"['Thriller', 'Fantasy', 'Comedy', 'Family', 'Mystery']",The Haunted Mansion,16.302378,2003-11-25,182290266,5.2
365,90000000,"['Drama', 'Science Fiction', 'Mystery']",Contact,55.249434,1997-07-11,171120329,7.2
366,95000000,"['Action', 'Science Fiction', 'Thriller']",Hollow Man,28.200874,2000-08-04,190213455,5.6
367,80000000,"['Crime', 'Thriller']",The Interpreter,18.69984,2005-04-08,162944923,6.2
368,90000000,"['Adventure', 'Family', 'Fantasy']",Percy Jackson: Sea of Monsters,40.262261,2013-08-07,174578751,5.9
369,95000000,"['Action', 'Adventure', 'Fantasy', 'Thriller']",Lara Croft Tomb Raider: The Cradle of Life,56.811056,2003-07-21,156505388,5.5
370,90000000,"['Action', 'Adventure', 'Comedy', 'Crime', 'Mystery', 'Thriller']",Now You See Me 2,51.535701,2016-06-02,334901337,6.7
371,68000000,"['Thriller', 'Action', 'Romance', 'Science Fiction', 'Adventure']",The Saint,20.913852,1997-04-03,118063304,5.9
372,92000000,"['Action', 'Crime', 'Thriller']",Spy Game,27.166757,2001-11-18,143049560,6.8
373,90000000,['Science Fiction'],Mission to Mars,16.058284,2000-03-10,60874615,5.7
374,90000000,"['Animation', 'Adventure', 'Comedy', 'Family']",Rio,46.200042,2011-04-03,484635760,6.5
375,100000000,"['Comedy', 'Science Fiction']",Bicentennial Man,24.939295,1999-12-17,93700000,6.9
376,90000000,"['Science Fiction', 'Action', 'Drama', 'Thriller']",Volcano,19.836124,1997-04-25,0,5.2
377,90000000,"['Crime', 'Thriller', 'Drama']",The Devil's Own,15.350451,1997-03-12,140807547,5.9
378,100000000,"['Drama', 'History', 'Thriller']",K-19: The Widowmaker,15.625949,2002-07-19,35168966,6.1
379,20000000,"['Adventure', 'Fantasy', 'Action']",Conan the Barbarian,31.802807,1982-04-02,79114085,6.6
380,88000000,"['Romance', 'Drama', 'History']",Cinderella Man,24.100863,2005-06-02,108539911,7.3
381,90000000,"['Fantasy', 'Action', 'Family']",The Nutcracker: The Untold Story,3.593349,2010-11-24,16178959,5.4
382,87000000,"['Drama', 'History']",Seabiscuit,14.824166,2003-07-22,148336445,6.7
383,92000000,"['Action', 'Adventure', 'Drama']",Twister,32.079995,1996-05-10,494471524,6.1
384,90000000,"['Adventure', 'Drama']",Cast Away,57.739713,2000-12-22,429632142,7.5
385,100000000,"['Animation', 'Comedy']",Happy Feet,37.272385,2006-11-16,384335608,5.9
386,75000000,"['Action', 'Drama', 'Thriller']",The Bourne Supremacy,53.213931,2004-07-23,288500217,7.2
387,85000000,"['Action', 'Thriller']",Air Force One,36.38795,1997-07-25,315156409,6.2
388,85000000,"['Thriller', 'Crime']",Ocean's Eleven,60.929352,2001-12-07,450717150,7.2
389,75000000,"['Adventure', 'Action', 'Thriller']",The Three Musketeers,36.605246,2011-08-31,132274484,5.6
390,85000000,"['Animation', 'Comedy', 'Family', 'Fantasy']",Hotel Transylvania,56.257411,2012-09-20,358375603,6.8
391,85000000,"['Comedy', 'Family', 'Fantasy', 'Romance']",Enchanted,29.21998,2007-11-20,340487652,6.6
392,85000000,"['Action', 'Thriller']",Safe House,34.773106,2012-02-09,208076205,6.3
393,85000000,"['Comedy', 'Family']",102 Dalmatians,9.895061,2000-10-07,183611771,5.1
394,75000000,"['Action', 'Comedy']",Tower Heist,36.743324,2011-11-02,152930623,5.8
395,85000000,"['Comedy', 'Romance']",The Holiday,44.967453,2006-12-08,194168700,6.7
396,90000000,"['Action', 'Drama', 'Thriller']",Enemy of the State,41.207568,1998-11-20,250649836,6.7
397,85000000,"['Comedy', 'Romance']",It's Complicated,16.479851,2009-12-23,219103655,6.2
398,85000000,"['Crime', 'Thriller']",Ocean's Thirteen,42.069993,2007-06-07,311312624,6.5
399,85000000,"['Adventure', 'Animation', 'Family']",Open Season,26.61951,2006-09-29,197309027,6.1
400,85000000,"['Adventure', 'Action', 'Science Fiction']",Divergent,80.316463,2014-03-14,288747895,6.9
401,68000000,['War'],Enemy at the Gates,41.273567,2001-03-13,96976270,7.2
402,85000000,"['Adventure', 'Action', 'Comedy', 'Thriller']",The Rundown,24.107835,2003-09-26,80916492,6.4
403,85000000,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",Last Action Hero,32.044191,1993-06-18,137298489,6.1
404,85000000,"['Drama', 'History', 'Romance']",Memoirs of a Geisha,16.595874,2005-12-06,162242962,7.3
405,85000000,"['Action', 'Crime', 'Drama', 'Thriller']",The Fast and the Furious: Tokyo Drift,8.282876,2006-06-03,158468292,6.1
406,0,"['Drama', 'Animation', 'Family', 'Comedy']",Arthur Christmas,19.83683,2011-02-22,0,6.7
407,90000000,"['Fantasy', 'Drama', 'Mystery']",Meet Joe Black,36.069611,1998-11-12,142940100,6.9
408,85000000,"['Action', 'Thriller', 'Drama']",Collateral Damage,18.827753,2002-02-06,78382433,5.5
409,0,"['Drama', 'Music']",All That Jazz,5.159407,1979-12-20,37823676,7.3
410,85000000,"['Adventure', 'Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Family']",Mirror Mirror,48.126297,2012-03-15,183018522,5.5
411,60000000,"['Action', 'Adventure', 'Comedy']",Scott Pilgrim vs. the World,38.885195,2010-07-27,47664559,7.2
412,60000000,"['Action', 'Thriller', 'Adventure', 'Science Fiction']",The Core,29.211255,2003-03-28,74208267,5.4
